date,service,ridership
2024-12-29,intercity,4935
2024-12-30,intercity,2929
2024-12-31,intercity,2825
2025-01-01,intercity,3400
2025-01-02,intercity,2784
2025-01-03,intercity,3282
2025-01-04,intercity,4925
2025-01-05,intercity,4346
2025-01-06,intercity,2865
2025-01-07,intercity,2331
2025-01-08,intercity,2334
2025-01-09,intercity,3143
2025-01-10,intercity,3675
2025-01-11,intercity,4441
2025-01-12,intercity,4588
2025-01-13,intercity,2226
2025-01-14,intercity,2264
2025-01-15,intercity,2248
2025-01-16,intercity,3448
2025-01-17,intercity,4182
2025-01-18,intercity,5352
2025-01-19,intercity,5152
2025-01-20,intercity,3891
2025-01-21,intercity,3684
2025-01-22,intercity,4354
2025-01-23,intercity,5098
2025-01-24,intercity,5081
2025-01-25,intercity,5811
2025-01-26,intercity,5835
2025-01-27,intercity,5541
2025-01-28,intercity,6507
2025-01-29,intercity,6745
2025-01-30,intercity,7363
2025-01-31,intercity,6537
2025-02-01,intercity,6559
2025-02-02,intercity,6603
2025-02-03,intercity,4811
2025-02-04,intercity,4597
2025-02-05,intercity,4790
2025-02-06,intercity,5234
2025-02-07,intercity,6051
2025-02-08,intercity,6307
2025-02-09,intercity,6067
2025-02-10,intercity,5058
2025-02-11,intercity,4923
2025-02-12,intercity,4524
2025-02-13,intercity,4483
2025-02-14,intercity,5085
2025-02-15,intercity,5059
2025-02-16,intercity,3969
2025-02-17,intercity,2643
2025-02-18,intercity,2171
2025-02-19,intercity,2308
2025-02-20,intercity,2983
2025-02-21,intercity,4183
2025-02-22,intercity,4617
2025-02-23,intercity,4407
2025-02-24,intercity,2442
2025-02-25,intercity,2263
2025-02-26,intercity,2329
2025-02-27,intercity,3206
2025-02-28,intercity,4398
2025-03-01,intercity,3755
2025-03-02,intercity,2810
2025-03-03,intercity,2441
2025-03-04,intercity,1671
2025-03-05,intercity,1520
2025-03-06,intercity,2500
2025-03-07,intercity,2876
2025-03-08,intercity,3010
2025-03-09,intercity,3072
2025-03-10,intercity,1830
2025-03-11,intercity,1404
2025-03-12,intercity,1372
2025-03-13,intercity,2590
2025-03-14,intercity,2998
2025-03-15,intercity,3333
2025-03-16,intercity,3234
2025-03-17,intercity,2069
2025-03-18,intercity,2048
2025-03-19,intercity,1647
2025-03-20,intercity,2775
2025-03-21,intercity,3025
2025-03-22,intercity,3611
2025-03-23,intercity,2887
2025-03-24,intercity,2924
2025-03-25,intercity,2092
2025-03-26,intercity,2570
2025-03-27,intercity,4901
2025-03-28,intercity,5444
2025-03-29,intercity,5270
2025-03-30,intercity,4417
2025-03-31,intercity,3237
2025-04-01,intercity,4879
2025-04-02,intercity,5191
2025-04-03,intercity,5853
2025-04-04,intercity,6132
2025-04-05,intercity,6107
2025-04-06,intercity,5001
2025-04-07,intercity,2979
2025-04-08,intercity,2705
2025-04-09,intercity,2264
2025-04-10,intercity,2995
2025-04-11,intercity,3943
2025-04-12,intercity,4166
2025-04-13,intercity,3797
2025-04-14,intercity,2690
2025-04-15,intercity,2064
2025-04-16,intercity,2000
2025-04-17,intercity,3520
2025-04-18,intercity,4298
2025-04-19,intercity,4614
2025-04-20,intercity,4190
2025-04-21,intercity,2512
2025-04-22,intercity,1910
2025-04-23,intercity,2239
2025-04-24,intercity,2954
2025-04-25,intercity,4251
2025-04-26,intercity,4993
2025-04-27,intercity,3822
2025-04-28,intercity,2772
2025-04-29,intercity,2498
2025-04-30,intercity,4801
2025-05-01,intercity,5935
2025-05-02,intercity,4846
2025-05-03,intercity,5747
2025-05-04,intercity,4813
2025-05-05,intercity,2580
2025-05-06,intercity,2282
2025-05-07,intercity,2454
2025-05-08,intercity,3381
2025-05-09,intercity,5366
2025-05-10,intercity,5756
2025-05-11,intercity,5429
2025-05-12,intercity,5697
2025-05-13,intercity,2443
2025-05-14,intercity,2055
2025-05-15,intercity,2888
2025-05-16,intercity,4047
2025-05-17,intercity,4629
2025-05-18,intercity,3843
2025-05-19,intercity,2330
2025-05-20,intercity,1898
2025-05-21,intercity,2038
2025-05-22,intercity,4284
2025-05-23,intercity,4214
2025-05-24,intercity,5011
2025-05-25,intercity,4101
2025-05-26,intercity,2361
2025-05-27,intercity,2436
2025-05-28,intercity,3328
2025-05-29,intercity,5027
2025-05-30,intercity,5560
2025-05-31,intercity,6471
2025-06-01,intercity,6738
2025-06-02,intercity,6986
2025-06-03,intercity,5962
2025-06-04,intercity,5964
2025-06-05,intercity,6366
2025-06-06,intercity,5777
2025-06-07,intercity,3950
2025-06-08,intercity,6633
2025-06-09,intercity,6216
2025-06-10,intercity,3461
2025-06-11,intercity,2880
2025-06-12,intercity,3372
2025-06-13,intercity,4368
2025-06-14,intercity,4774
2025-06-15,intercity,4169
2025-06-16,intercity,2477
2025-06-17,intercity,2366
2025-06-18,intercity,2433
2025-06-19,intercity,3453
2025-06-20,intercity,4735
2025-06-21,intercity,5120
2025-06-22,intercity,4743
2025-06-23,intercity,2568
2025-06-24,intercity,2121
2025-06-25,intercity,2999
2025-06-26,intercity,4702
2025-06-27,intercity,6059
2025-06-28,intercity,5911
2025-06-29,intercity,5259
2025-06-30,intercity,3040
2025-07-01,intercity,2053
2025-07-02,intercity,2286
2025-07-03,intercity,3398
2025-07-04,intercity,4477
2025-07-05,intercity,5347
2025-07-06,intercity,4369
2025-07-07,intercity,2515
2025-07-08,intercity,2632
2025-07-09,intercity,2522
2025-07-10,intercity,3582
2025-07-11,intercity,4816
2025-07-12,intercity,5735
2025-07-13,intercity,4633
2025-07-14,intercity,2454
2025-07-15,intercity,2199
2025-07-16,intercity,2573
2025-07-17,intercity,3881
2025-07-18,intercity,5094
2025-07-19,intercity,5965
2025-07-20,intercity,4907
2025-07-21,intercity,2656
2025-07-22,intercity,2554
2025-07-23,intercity,2464
2025-07-24,intercity,4216
2025-07-25,intercity,5755
2025-07-26,intercity,6236
2025-07-27,intercity,4722
2025-07-28,intercity,2587
2025-07-29,intercity,2671
2025-07-30,intercity,2996
2025-07-31,intercity,4003
2025-08-01,intercity,4697
2025-08-02,intercity,5934
2025-08-03,intercity,4713
2025-08-04,intercity,2553
2025-08-05,intercity,2434
2025-08-06,intercity,2941
2025-08-07,intercity,3983
2025-08-08,intercity,4833
2025-08-09,intercity,5824
2025-08-10,intercity,4648
2025-08-11,intercity,2833
2025-08-12,intercity,2441
2025-08-13,intercity,2395
2025-08-14,intercity,3810
2025-08-15,intercity,5263
2025-08-16,intercity,5833
2025-08-17,intercity,4419
2025-08-18,intercity,3154
2025-08-19,intercity,2414
2025-08-20,intercity,2515
2025-08-21,intercity,3793
2025-08-22,intercity,4681
2025-08-23,intercity,5542
2025-08-24,intercity,4455
2025-08-25,intercity,2903
2025-08-26,intercity,2115
2025-08-27,intercity,2895
2025-08-28,intercity,3921
2025-08-29,intercity,5410
2025-08-30,intercity,6048
2025-08-31,intercity,6477
2025-09-01,intercity,5371
2025-09-02,intercity,2331
2025-09-03,intercity,2345
2025-09-04,intercity,4176
2025-09-05,intercity,5633
2025-09-06,intercity,5767
2025-09-07,intercity,4736
2025-09-08,intercity,2801
2025-09-09,intercity,2735
2025-09-10,intercity,2989
2025-09-11,intercity,4434
2025-09-12,intercity,6086
2025-09-13,intercity,7294
2025-09-14,intercity,7049
2025-09-15,intercity,7954
2025-09-16,intercity,7374
2025-09-17,intercity,6614
2025-09-18,intercity,6515
2025-09-19,intercity,6355
2025-09-20,intercity,6399
2025-09-21,intercity,5175
2025-09-22,intercity,2607
2025-09-23,intercity,2497
2025-09-24,intercity,2802
2025-09-25,intercity,4240
2025-09-26,intercity,4705
2025-09-27,intercity,5642
2025-09-28,intercity,6210
2025-09-29,intercity,4025
2025-09-30,intercity,3971
2025-10-01,intercity,2453
2025-10-02,intercity,3532
2025-10-03,intercity,4620
2025-10-04,intercity,6005
2025-10-05,intercity,5247
2025-10-06,intercity,3143
2025-10-07,intercity,2831
2025-10-08,intercity,2611
2025-10-09,intercity,3727
2025-10-10,intercity,5008
2025-10-11,intercity,5620
2025-10-12,intercity,4963
2025-10-13,intercity,2866
2025-10-14,intercity,2467
2025-10-15,intercity,2681
2025-10-16,intercity,4329
2025-10-17,intercity,6076
2025-10-18,intercity,6649
2025-10-19,intercity,6716
2025-10-20,intercity,7330
2025-10-21,intercity,6046
2025-10-22,intercity,4381
2025-10-23,intercity,3648
2025-10-24,intercity,5082
2025-10-25,intercity,5627
2025-10-26,intercity,4788
2025-10-27,intercity,3012
2025-10-28,intercity,2756
2025-10-29,intercity,2281
2025-10-30,intercity,4181
2025-10-31,intercity,4374
2025-11-01,intercity,5613
2025-11-02,intercity,4576
2025-11-03,intercity,2476
2025-11-04,intercity,2333
2025-11-05,intercity,2441
2025-11-06,intercity,3938
2022-06-19,shuttle_tebrau,4348
2022-06-20,shuttle_tebrau,5553
2022-06-21,shuttle_tebrau,4986
2022-06-22,shuttle_tebrau,5046
2022-06-23,shuttle_tebrau,5357
2022-06-24,shuttle_tebrau,6528
2022-06-25,shuttle_tebrau,5747
2022-06-26,shuttle_tebrau,5704
2022-06-27,shuttle_tebrau,6581
2022-06-28,shuttle_tebrau,4766
2022-06-29,shuttle_tebrau,4884
2022-06-30,shuttle_tebrau,5278
2022-07-01,shuttle_tebrau,7113
2022-07-02,shuttle_tebrau,6560
2022-07-03,shuttle_tebrau,5689
2022-07-04,shuttle_tebrau,6322
2022-07-05,shuttle_tebrau,5105
2022-07-06,shuttle_tebrau,5064
2022-07-07,shuttle_tebrau,5972
2022-07-08,shuttle_tebrau,7463
2022-07-09,shuttle_tebrau,6954
2022-07-10,shuttle_tebrau,6604
2022-07-11,shuttle_tebrau,6684
2022-07-12,shuttle_tebrau,6173
2022-07-13,shuttle_tebrau,5324
2022-07-14,shuttle_tebrau,5731
2022-07-15,shuttle_tebrau,7211
2022-07-16,shuttle_tebrau,6528
2022-07-17,shuttle_tebrau,5664
2022-07-18,shuttle_tebrau,6363
2022-07-19,shuttle_tebrau,5136
2022-07-20,shuttle_tebrau,5084
2022-07-21,shuttle_tebrau,5633
2022-07-22,shuttle_tebrau,6771
2022-07-23,shuttle_tebrau,5969
2022-07-24,shuttle_tebrau,4966
2022-07-25,shuttle_tebrau,5986
2022-07-26,shuttle_tebrau,5428
2022-07-27,shuttle_tebrau,5412
2022-07-28,shuttle_tebrau,5838
2022-07-29,shuttle_tebrau,6742
2022-07-30,shuttle_tebrau,6200
2022-07-31,shuttle_tebrau,5057
2022-08-01,shuttle_tebrau,6787
2022-08-02,shuttle_tebrau,5725
2022-08-03,shuttle_tebrau,5721
2022-08-04,shuttle_tebrau,6618
2022-08-05,shuttle_tebrau,8325
2022-08-06,shuttle_tebrau,7361
2022-08-07,shuttle_tebrau,6753
2022-08-08,shuttle_tebrau,8932
2022-08-09,shuttle_tebrau,6180
2022-08-10,shuttle_tebrau,7879
2022-08-11,shuttle_tebrau,6595
2022-08-12,shuttle_tebrau,8393
2022-08-13,shuttle_tebrau,7096
2022-08-14,shuttle_tebrau,6272
2022-08-15,shuttle_tebrau,7378
2022-08-16,shuttle_tebrau,6578
2022-08-17,shuttle_tebrau,6301
2022-08-18,shuttle_tebrau,6681
2022-08-19,shuttle_tebrau,8619
2022-08-20,shuttle_tebrau,7163
2022-08-21,shuttle_tebrau,6088
2022-08-22,shuttle_tebrau,7128
2022-08-23,shuttle_tebrau,6109
2022-08-24,shuttle_tebrau,6558
2022-08-25,shuttle_tebrau,7060
2022-08-26,shuttle_tebrau,8588
2022-08-27,shuttle_tebrau,7430
2022-08-28,shuttle_tebrau,6314
2022-08-29,shuttle_tebrau,7706
2022-08-30,shuttle_tebrau,6876
2022-08-31,shuttle_tebrau,7202
2022-09-01,shuttle_tebrau,8690
2022-09-02,shuttle_tebrau,9072
2022-09-03,shuttle_tebrau,8628
2022-09-04,shuttle_tebrau,7613
2022-09-05,shuttle_tebrau,8905
2022-09-06,shuttle_tebrau,8672
2022-09-07,shuttle_tebrau,8599
2022-09-08,shuttle_tebrau,9163
2022-09-09,shuttle_tebrau,9337
2022-09-10,shuttle_tebrau,8074
2022-09-11,shuttle_tebrau,6694
2022-09-12,shuttle_tebrau,7870
2022-09-13,shuttle_tebrau,7031
2022-09-14,shuttle_tebrau,7117
2022-09-15,shuttle_tebrau,7813
2022-09-16,shuttle_tebrau,9442
2022-09-17,shuttle_tebrau,8090
2022-09-18,shuttle_tebrau,6937
2022-09-19,shuttle_tebrau,7913
2022-09-20,shuttle_tebrau,7064
2022-09-21,shuttle_tebrau,7044
2022-09-22,shuttle_tebrau,7623
2022-09-23,shuttle_tebrau,8829
2022-09-24,shuttle_tebrau,7698
2022-09-25,shuttle_tebrau,6670
2022-09-26,shuttle_tebrau,8120
2022-09-27,shuttle_tebrau,7203
2022-09-28,shuttle_tebrau,7427
2022-09-29,shuttle_tebrau,7910
2022-09-30,shuttle_tebrau,9170
2022-10-01,shuttle_tebrau,7966
2022-10-02,shuttle_tebrau,6615
2022-10-03,shuttle_tebrau,7950
2022-10-04,shuttle_tebrau,7295
2022-10-05,shuttle_tebrau,7292
2022-10-06,shuttle_tebrau,8659
2022-10-07,shuttle_tebrau,9202
2022-10-08,shuttle_tebrau,8532
2022-10-09,shuttle_tebrau,7324
2022-10-10,shuttle_tebrau,8344
2022-10-11,shuttle_tebrau,7533
2022-10-12,shuttle_tebrau,7642
2022-10-13,shuttle_tebrau,8472
2022-10-14,shuttle_tebrau,9194
2022-10-15,shuttle_tebrau,8048
2022-10-16,shuttle_tebrau,7013
2022-10-17,shuttle_tebrau,8411
2022-10-18,shuttle_tebrau,8100
2022-10-19,shuttle_tebrau,8229
2022-10-20,shuttle_tebrau,9103
2022-10-21,shuttle_tebrau,9267
2022-10-22,shuttle_tebrau,8570
2022-10-23,shuttle_tebrau,8011
2022-10-24,shuttle_tebrau,7862
2022-10-25,shuttle_tebrau,8178
2022-10-26,shuttle_tebrau,7726
2022-10-27,shuttle_tebrau,8044
2022-10-28,shuttle_tebrau,9000
2022-10-29,shuttle_tebrau,7926
2022-10-30,shuttle_tebrau,6690
2022-10-31,shuttle_tebrau,8141
2022-11-01,shuttle_tebrau,7442
2022-11-02,shuttle_tebrau,7479
2022-11-03,shuttle_tebrau,8176
2022-11-04,shuttle_tebrau,9101
2022-11-05,shuttle_tebrau,7936
2022-11-06,shuttle_tebrau,6807
2022-11-07,shuttle_tebrau,8192
2022-11-08,shuttle_tebrau,7639
2022-11-09,shuttle_tebrau,7854
2022-11-10,shuttle_tebrau,8300
2022-11-11,shuttle_tebrau,9052
2022-11-12,shuttle_tebrau,8093
2022-11-13,shuttle_tebrau,6982
2022-11-14,shuttle_tebrau,8363
2022-11-15,shuttle_tebrau,7878
2022-11-16,shuttle_tebrau,8013
2022-11-17,shuttle_tebrau,9072
2022-11-18,shuttle_tebrau,8974
2022-11-19,shuttle_tebrau,7729
2022-11-20,shuttle_tebrau,7281
2022-11-21,shuttle_tebrau,8476
2022-11-22,shuttle_tebrau,7865
2022-11-23,shuttle_tebrau,8109
2022-11-24,shuttle_tebrau,8604
2022-11-25,shuttle_tebrau,9247
2022-11-26,shuttle_tebrau,8237
2022-11-27,shuttle_tebrau,7412
2022-11-28,shuttle_tebrau,8789
2022-11-29,shuttle_tebrau,8272
2022-11-30,shuttle_tebrau,8306
2022-12-01,shuttle_tebrau,8974
2022-12-02,shuttle_tebrau,9394
2022-12-03,shuttle_tebrau,8434
2022-12-04,shuttle_tebrau,7509
2022-12-05,shuttle_tebrau,8878
2022-12-06,shuttle_tebrau,8437
2022-12-07,shuttle_tebrau,8521
2022-12-08,shuttle_tebrau,9114
2022-12-09,shuttle_tebrau,9684
2022-12-10,shuttle_tebrau,8781
2022-12-11,shuttle_tebrau,8032
2022-12-12,shuttle_tebrau,9116
2022-12-13,shuttle_tebrau,9087
2022-12-14,shuttle_tebrau,9372
2022-12-15,shuttle_tebrau,9720
2022-12-16,shuttle_tebrau,9879
2022-12-17,shuttle_tebrau,9054
2022-12-18,shuttle_tebrau,8627
2022-12-19,shuttle_tebrau,9458
2022-12-20,shuttle_tebrau,9471
2022-12-21,shuttle_tebrau,9745
2022-12-22,shuttle_tebrau,9931
2022-12-23,shuttle_tebrau,10036
2022-12-24,shuttle_tebrau,9431
2022-12-25,shuttle_tebrau,9214
2022-12-26,shuttle_tebrau,9318
2022-12-27,shuttle_tebrau,9592
2022-12-28,shuttle_tebrau,9825
2022-12-29,shuttle_tebrau,9924
2022-12-30,shuttle_tebrau,9994
2022-12-31,shuttle_tebrau,9213
2023-01-01,shuttle_tebrau,7864
2023-01-02,shuttle_tebrau,7547
2023-01-03,shuttle_tebrau,8430
2023-01-04,shuttle_tebrau,7963
2023-01-05,shuttle_tebrau,8405
2023-01-06,shuttle_tebrau,9356
2023-01-07,shuttle_tebrau,8126
2023-01-08,shuttle_tebrau,6794
2023-01-09,shuttle_tebrau,8226
2023-01-10,shuttle_tebrau,8016
2023-01-11,shuttle_tebrau,7877
2023-01-12,shuttle_tebrau,8500
2023-01-13,shuttle_tebrau,9285
2023-01-14,shuttle_tebrau,8182
2023-01-15,shuttle_tebrau,7106
2023-01-16,shuttle_tebrau,8334
2023-01-17,shuttle_tebrau,8792
2023-01-18,shuttle_tebrau,9105
2023-01-19,shuttle_tebrau,8371
2023-01-20,shuttle_tebrau,7728
2023-01-21,shuttle_tebrau,6462
2023-01-22,shuttle_tebrau,8075
2023-01-23,shuttle_tebrau,7758
2023-01-24,shuttle_tebrau,7702
2023-01-25,shuttle_tebrau,7779
2023-01-26,shuttle_tebrau,8535
2023-01-27,shuttle_tebrau,9772
2023-01-28,shuttle_tebrau,8173
2023-01-29,shuttle_tebrau,6678
2023-01-30,shuttle_tebrau,7724
2023-01-31,shuttle_tebrau,7080
2023-02-01,shuttle_tebrau,6923
2023-02-02,shuttle_tebrau,7580
2023-02-03,shuttle_tebrau,9035
2023-02-04,shuttle_tebrau,8004
2023-02-05,shuttle_tebrau,6754
2023-02-06,shuttle_tebrau,7887
2023-02-07,shuttle_tebrau,7000
2023-02-08,shuttle_tebrau,6868
2023-02-09,shuttle_tebrau,7550
2023-02-10,shuttle_tebrau,8920
2023-02-11,shuttle_tebrau,7837
2023-02-12,shuttle_tebrau,6716
2023-02-13,shuttle_tebrau,7964
2023-02-14,shuttle_tebrau,7369
2023-02-15,shuttle_tebrau,7250
2023-02-16,shuttle_tebrau,7953
2023-02-17,shuttle_tebrau,9171
2023-02-18,shuttle_tebrau,8128
2023-02-19,shuttle_tebrau,6883
2023-02-20,shuttle_tebrau,8143
2023-02-21,shuttle_tebrau,7745
2023-02-22,shuttle_tebrau,7585
2023-02-23,shuttle_tebrau,8390
2023-02-24,shuttle_tebrau,9253
2023-02-25,shuttle_tebrau,8365
2023-02-26,shuttle_tebrau,7093
2023-02-27,shuttle_tebrau,8637
2023-02-28,shuttle_tebrau,8421
2023-03-01,shuttle_tebrau,8331
2023-03-02,shuttle_tebrau,8693
2023-03-03,shuttle_tebrau,9516
2023-03-04,shuttle_tebrau,8630
2023-03-05,shuttle_tebrau,7086
2023-03-06,shuttle_tebrau,8374
2023-03-07,shuttle_tebrau,8078
2023-03-08,shuttle_tebrau,8189
2023-03-09,shuttle_tebrau,8888
2023-03-10,shuttle_tebrau,9534
2023-03-11,shuttle_tebrau,9079
2023-03-12,shuttle_tebrau,8288
2023-03-13,shuttle_tebrau,9346
2023-03-14,shuttle_tebrau,9455
2023-03-15,shuttle_tebrau,9665
2023-03-16,shuttle_tebrau,9805
2023-03-17,shuttle_tebrau,10020
2023-03-18,shuttle_tebrau,8888
2023-03-19,shuttle_tebrau,7478
2023-03-20,shuttle_tebrau,8489
2023-03-21,shuttle_tebrau,8295
2023-03-22,shuttle_tebrau,8229
2023-03-23,shuttle_tebrau,9048
2023-03-24,shuttle_tebrau,9286
2023-03-25,shuttle_tebrau,8238
2023-03-26,shuttle_tebrau,7047
2023-03-27,shuttle_tebrau,8323
2023-03-28,shuttle_tebrau,8009
2023-03-29,shuttle_tebrau,8161
2023-03-30,shuttle_tebrau,8769
2023-03-31,shuttle_tebrau,9342
2023-04-01,shuttle_tebrau,8349
2023-04-02,shuttle_tebrau,6880
2023-04-03,shuttle_tebrau,8356
2023-04-04,shuttle_tebrau,8338
2023-04-05,shuttle_tebrau,9204
2023-04-06,shuttle_tebrau,9255
2023-04-07,shuttle_tebrau,8409
2023-04-08,shuttle_tebrau,8624
2023-04-09,shuttle_tebrau,7636
2023-04-10,shuttle_tebrau,8626
2023-04-11,shuttle_tebrau,8421
2023-04-12,shuttle_tebrau,8561
2023-04-13,shuttle_tebrau,9075
2023-04-14,shuttle_tebrau,9479
2023-04-15,shuttle_tebrau,8542
2023-04-16,shuttle_tebrau,7237
2023-04-17,shuttle_tebrau,8624
2023-04-18,shuttle_tebrau,8423
2023-04-19,shuttle_tebrau,8931
2023-04-20,shuttle_tebrau,9714
2023-04-21,shuttle_tebrau,9649
2023-04-22,shuttle_tebrau,8769
2023-04-23,shuttle_tebrau,8031
2023-04-24,shuttle_tebrau,8808
2023-04-25,shuttle_tebrau,8730
2023-04-26,shuttle_tebrau,8815
2023-04-27,shuttle_tebrau,9591
2023-04-28,shuttle_tebrau,9577
2023-04-29,shuttle_tebrau,9068
2023-04-30,shuttle_tebrau,8375
2023-05-01,shuttle_tebrau,7965
2023-05-02,shuttle_tebrau,8567
2023-05-03,shuttle_tebrau,8542
2023-05-04,shuttle_tebrau,8938
2023-05-05,shuttle_tebrau,9516
2023-05-06,shuttle_tebrau,8303
2023-05-07,shuttle_tebrau,6785
2023-05-08,shuttle_tebrau,8461
2023-05-09,shuttle_tebrau,8123
2023-05-10,shuttle_tebrau,8173
2023-05-11,shuttle_tebrau,8588
2023-05-12,shuttle_tebrau,9490
2023-05-13,shuttle_tebrau,8852
2023-05-14,shuttle_tebrau,7144
2023-05-15,shuttle_tebrau,8482
2023-05-16,shuttle_tebrau,8147
2023-05-17,shuttle_tebrau,8181
2023-05-18,shuttle_tebrau,8810
2023-05-19,shuttle_tebrau,9451
2023-05-20,shuttle_tebrau,8601
2023-05-21,shuttle_tebrau,7125
2023-05-22,shuttle_tebrau,8489
2023-05-23,shuttle_tebrau,8215
2023-05-24,shuttle_tebrau,8276
2023-05-25,shuttle_tebrau,9047
2023-05-26,shuttle_tebrau,9692
2023-05-27,shuttle_tebrau,8824
2023-05-28,shuttle_tebrau,7698
2023-05-29,shuttle_tebrau,9078
2023-05-30,shuttle_tebrau,9205
2023-05-31,shuttle_tebrau,9501
2023-06-01,shuttle_tebrau,9582
2023-06-02,shuttle_tebrau,8779
2023-06-03,shuttle_tebrau,9028
2023-06-04,shuttle_tebrau,8535
